stars,comment,topic,title
4,,Γυναικείες Μπλούζες,Superdry Ovin Vintage Γυναικείο T-shirt Rich Navy Κωδικός: 34296021
2,"Εφαρμογή: Έχει ωραία εφαρμογή στον λαιμό (ανεβαίνει λίγο σαν ζιβάγκο αλλά ίσα ίσα, ένα δύο πόντους) πολύ ωραία εφαρμογή στις μανσέτες, αλλά...ώμους και γενικά στέρνο με κάνει σαν παίκτρια του ράγκμπι, μια κοπέλα που είναι πολύ λεπτή πάνω (σχήμα σώματος αχλάδι ή έστω μήλο) νομίζω θα την ισορροπούσε. Είναι πολύ φαρδύ επίσης στην περιοχή της κοιλιάς και στενεύει πάλι στους γοφούς. (Επίσης βέβαια έχει να κάνει με το σχήμα του σώματος, εγώ είμαι περισσότερο στην κατηγορία κλεψύδρα οπότε δεν με κολακεύει καθόλου, εξαφανίζει την μέση μου, μαρκάρει γοφούς και πλάτες αφύσικα). Η φωτογραφία με παραπλάνησε αρκετά μπορώ να πω.

Ποιότητα: Το ύφασμα είναι απαλό και κρουστό, έχει μια δροσερή υφή που τον χειμώνα λίγο σε παγώνει, τώρα που μπαίνει άνοιξη δεν ""αναπνέει"" σαν ύφανση οπότε θες να την βγάλεις άμεσα άρα δεν είναι επαρκώς άνετη σαν θερμοκρασία σε καμία εποχή... επίσης υποκειμενικό βέβαια, αυτή είναι η δική μου γνώμη.  

Χρώμα: καταπληκτικό ακριβώς όπως στην φωτογραφία.

Τιμή: Με το χέρι στην καρδιά δεν τ' άξιζε γιατί ενώ όταν την κοιτάς λες τι ωραία μπλούζα, όταν την φοράς απογοητεύσαι... άρα θα μείνει στην ντουλάπα ή θα δοθεί αλλού...",Γυναικείες Μπλούζες,Heavy Tools Γυναικείο Μακρυμάνικο Πουλόβερ Πράσινο Κωδικός: 46571321
4,Πολύ ωραία μπλούζα την αγόρασα και σε ροζ και σε σιελ αλλά η γραμμή της είναι τεράστια. Προτίμηστε ένα νούμερα κάτω απ' αυτό π φορατεσυνηθως,Γυναικείες Μπλούζες,BodyTalk 1191-901728 Αθλητικό Γυναικείο T-shirt Λευκό Κωδικός: 17582851
2,,Γυναικείες Μπλούζες,BodyTalk Γυναικείο Crop Top Κοντομάνικο Καλοκαιρινό Baby Powder Κωδικός: 27479449
3,Ξεθώριασε εύκολα από τον ήλιο.,Γυναικείες Μπλούζες,Urban Classics Γυναικείο T-shirt Bright Violet Κωδικός: 35421551
5,Πολύ ωραίο χρώμα!καλή ποιότητα,Γυναικείες Μπλούζες,Urban Classics Γυναικείο T-shirt Bright Violet Κωδικός: 35421551
5,,Γυναικείες Μπλούζες,Urban Classics Γυναικείο T-shirt Bright Violet Κωδικός: 35421551
5,,Γυναικείες Μπλούζες,Bodymove Γυναικεία Μπλούζα με Τιράντες Ροζ Κωδικός: 52191760
5,,Γυναικείες Μπλούζες,Bodymove Γυναικεία Μπλούζα με Τιράντες Ροζ Κωδικός: 52191760
5,,Γυναικείες Μπλούζες,Ralph Lauren Γυναικείο T-shirt Πράσινο Κωδικός: 37082296
4,,Γυναικείες Μπλούζες,Ralph Lauren Γυναικείο T-shirt Πράσινο Κωδικός: 37082296
3,,Γυναικείες Μπλούζες,Ralph Lauren Γυναικείο T-shirt Πράσινο Κωδικός: 37082296
5,,Γυναικείες Μπλούζες,Superdry Γυναικείο T-shirt με V Λαιμόκοψη Γαλάζιο Κωδικός: 28091219
5,,Γυναικείες Μπλούζες,Superdry Γυναικείο T-shirt με V Λαιμόκοψη Γαλάζιο Κωδικός: 28091219
5,,Γυναικείες Μπλούζες,Bodymove 878 Γυναικεία Μπλούζα με Τιράντες Μαύρη Κωδικός: 51836161
5,,Γυναικείες Μπλούζες,Bodymove 878 Γυναικεία Μπλούζα με Τιράντες Μαύρη Κωδικός: 51836161
5,,Γυναικείες Μπλούζες,Under Armour HeatGear Racer Γυναικεία Μπλούζα Αμάνικη Γκρι Κωδικός: 28867498
4,,Γυναικείες Μπλούζες,Under Armour HeatGear Racer Γυναικεία Μπλούζα Αμάνικη Γκρι Κωδικός: 28867498
5,,Γυναικείες Μπλούζες,Under Armour HeatGear Racer Γυναικεία Μπλούζα Αμάνικη Γκρι Κωδικός: 28867498
4,,Γυναικείες Μπλούζες,Under Armour HeatGear Racer Γυναικεία Μπλούζα Αμάνικη Γκρι Κωδικός: 28867498
5,,Γυναικείες Μπλούζες,Under Armour HeatGear Racer Γυναικεία Μπλούζα Αμάνικη Γκρι Κωδικός: 28867498
3,,Γυναικείες Μπλούζες,Under Armour HeatGear Racer Γυναικεία Μπλούζα Αμάνικη Γκρι Κωδικός: 28867498
5,,Γυναικείες Μπλούζες,Under Armour HeatGear Racer Γυναικεία Μπλούζα Αμάνικη Γκρι Κωδικός: 28867498
5,,Γυναικείες Μπλούζες,Adidas Γυναικείο Αθλητικό Crop T-shirt Animal Print Μαύρο Κωδικός: 37882266
5,,Γυναικείες Μπλούζες,Ralph Lauren Γυναικείο T-shirt με V Λαιμόκοψη Λευκό Κωδικός: 24160614
5,,Γυναικείες Μπλούζες,Ralph Lauren Γυναικείο T-shirt με V Λαιμόκοψη Λευκό Κωδικός: 24160614
4,,Γυναικείες Μπλούζες,Ralph Lauren Γυναικείο T-shirt με V Λαιμόκοψη Λευκό Κωδικός: 24160614
5,,Γυναικείες Μπλούζες,Ralph Lauren Γυναικείο T-shirt με V Λαιμόκοψη Λευκό Κωδικός: 24160614
4,,Γυναικείες Μπλούζες,Ralph Lauren Γυναικείο T-shirt με V Λαιμόκοψη Λευκό Κωδικός: 24160614
5,"Πάρα πολύ καλή! 
Τέλεια κ για εγκυμοσύνη.
Εφαρμογή κ ποιότητα σούπερ.",Γυναικείες Μπλούζες,Bodymove Καλοκαιρινή Γυναικεία Μπλούζα Navy Μπλε Κωδικός: 35330705
5,"είναι εξαιρετικό, όπως ακριβώς στην φωτό.",Γυναικείες Μπλούζες,Nike Boyfriend Air Γυναικείο Αθλητικό T-shirt Coconut Milk Κωδικός: 28091611
5,,Γυναικείες Μπλούζες,Nike Boyfriend Air Γυναικείο Αθλητικό T-shirt Coconut Milk Κωδικός: 28091611
5,,Γυναικείες Μπλούζες,Nike Boyfriend Air Γυναικείο Αθλητικό T-shirt Coconut Milk Κωδικός: 28091611
5,,Γυναικείες Μπλούζες,Nike Boyfriend Air Γυναικείο Αθλητικό T-shirt Coconut Milk Κωδικός: 28091611
4,,Γυναικείες Μπλούζες,Nike Boyfriend Air Γυναικείο Αθλητικό T-shirt Coconut Milk Κωδικός: 28091611
4,Λίγο περισσότερο φαρδιά από ότι την ήθελα.,Γυναικείες Μπλούζες,Superdry Καλοκαιρινή Γυναικεία Μπλούζα Αμάνικη Λευκή Κωδικός: 28511107
4,,Γυναικείες Μπλούζες,Nike One Γυναικείο Αθλητικό T-shirt Dri-Fit Γαλάζιο Κωδικός: 42348084
5,για τα χρηματα τις μια χαρ,Γυναικείες Μπλούζες,Russell Europe R-155F-0 Γυναικείο T-shirt Bright Royal Κωδικός: 30133471
5,,Γυναικείες Μπλούζες,Russell Europe R-155F-0 Γυναικείο T-shirt Bright Royal Κωδικός: 30133471
5,,Γυναικείες Μπλούζες,Russell Europe R-155F-0 Γυναικείο T-shirt Bright Royal Κωδικός: 30133471
2,,Γυναικείες Μπλούζες,Columbia Trek Γυναικείο T-shirt Πράσινο Κωδικός: 41381558
5,"Ειναι τελειο !! Η ύφη της , πως κάθετε πανω στο σωμα ειναι άψογη .",Γυναικείες Μπλούζες,Vero Moda Γυναικείο T-shirt Snow White Κωδικός: 35740748
5,"Ειναι τελειο !! Η ύφη της , πως κάθετε πανω στο σωμα ειναι άψογη .",Γυναικείες Μπλούζες,Vero Moda Γυναικείο T-shirt Λευκό Κωδικός: 34849186
5,"Ειναι λιγο φαρδια γραμμη, οπως φαινεται και στην φωτογραφια οποτε ειναι παρα πολυ ανετο για καθε μερα",Γυναικείες Μπλούζες,Only Γυναικεία Μπλούζα Μακρυμάνικη με V Λαιμόκοψη Dried Herb DarkGreen Κωδικός: 49041113
5,,Γυναικείες Μπλούζες,Only Γυναικεία Μπλούζα Μακρυμάνικη με V Λαιμόκοψη Dried Herb DarkGreen Κωδικός: 49041113
4,,Γυναικείες Μπλούζες,Only Γυναικεία Μπλούζα Μακρυμάνικη με V Λαιμόκοψη Dried Herb DarkGreen Κωδικός: 49041113
4,,Γυναικείες Μπλούζες,Tommy Hilfiger Chiara Γυναικεία Polo Μπλούζα Κοντομάνικη Navy Μπλε Κωδικός: 27378605
5,,Γυναικείες Μπλούζες,Guess Γυναικείο T-shirt Ροζ Κωδικός: 32838717
5,Very nice T-shirt and really good fit. Quite tailored to the body. Good price for the quality as well. Would recommend it.  Company were very good too.,Γυναικείες Μπλούζες,Pepe Jeans Γυναικεία Καλοκαιρινή Μπλούζα Κοντομάνικη Γαλάζια Κωδικός: 51211241
5,,Γυναικείες Μπλούζες,Pepe Jeans Γυναικεία Καλοκαιρινή Μπλούζα Κοντομάνικη Γαλάζια Κωδικός: 51211241
5,,Γυναικείες Μπλούζες,Pepe Jeans Γυναικεία Καλοκαιρινή Μπλούζα Κοντομάνικη Γαλάζια Κωδικός: 51211241
4,,Γυναικείες Μπλούζες,Pepe Jeans Loren Μακρυμάνικη Γυναικεία Μπλούζα Καλοκαιρινή Floral Navy Μπλε Κωδικός: 24670479
5,,Γυναικείες Μπλούζες,The North Face Reaxion Ampere Γυναικείο Αθλητικό T-shirt Γκρι Κωδικός: 29392244
5,,Γυναικείες Μπλούζες,The North Face Κοντομάνικο Crop Top Μαύρο Κωδικός: 27871005
5,,Γυναικείες Μπλούζες,Moutaki Lingerie Top Γαλάζιο Κωδικός: 41768989
5,,Γυναικείες Μπλούζες,Moutaki Lingerie Top Γαλάζιο Κωδικός: 41768989
5,,Γυναικείες Μπλούζες,Tommy Hilfiger Γυναικείο T-shirt Navy Μπλε Κωδικός: 25847583
5,,Γυναικείες Μπλούζες,BodyTalk Γυναικείο Αθλητικό T-shirt με V Λαιμόκοψη Λευκό Κωδικός: 33848455
5,,Γυναικείες Μπλούζες,BodyTalk Γυναικείο Αθλητικό T-shirt με V Λαιμόκοψη Λευκό Κωδικός: 33848455
5,,Γυναικείες Μπλούζες,BodyTalk Γυναικείο Αθλητικό T-shirt με V Λαιμόκοψη Λευκό Κωδικός: 33848455
5,,Γυναικείες Μπλούζες,Body Action Γυναικείο Αθλητικό T-shirt Μαύρο Κωδικός: 27897366
5,,Γυναικείες Μπλούζες,Body Action Γυναικείο Αθλητικό T-shirt Μαύρο Κωδικός: 27897366
5,,Γυναικείες Μπλούζες,Body Action Γυναικείο Αθλητικό T-shirt Μαύρο Κωδικός: 27897366
5,,Γυναικείες Μπλούζες,Pepe Jeans Γυναικείο T-shirt Μαύρο Κωδικός: 27493713
5,,Γυναικείες Μπλούζες,Celestino Βραδινό Lingerie Top με Δαντέλα Ροζ Κωδικός: 40859050
5,,Γυναικείες Μπλούζες,Vans Flying Μακρυμάνικη Χειμερινή Γυναικεία Μπλούζα Μαύρη Κωδικός: 19819092
5,,Γυναικείες Μπλούζες,Only Γυναικείο Crop Top με Τιράντες Καλοκαιρινό Λευκό Κωδικός: 35735203
5,θα γίνει το αγαπημένο μου tshirt. Ελπίζω να μην στραβώσουν οι ραφές με τα πλυσίματα και να μην ξεθωριάσει το μαύρο.,Γυναικείες Μπλούζες,Levi's Perfect Housemark Nebula Γυναικείο T-shirt Γαλάζιο με Στάμπα Κωδικός: 23281654
5,πολύ ωραιΑ,Γυναικείες Μπλούζες,Levi's Perfect Housemark Nebula Γυναικείο T-shirt Γαλάζιο με Στάμπα Κωδικός: 23281654
5,πολύ ωραία είναι,Γυναικείες Μπλούζες,Levi's Perfect Housemark Nebula Γυναικείο T-shirt Γαλάζιο με Στάμπα Κωδικός: 23281654
5,Είναι πολύ καλή την προτινω!,Γυναικείες Μπλούζες,Levi's Perfect Housemark Nebula Γυναικείο T-shirt Γαλάζιο με Στάμπα Κωδικός: 23281654
5,Είναι πολύ άνετη και έχει πολύ καλή ποιότητα!! Πάρτε την,Γυναικείες Μπλούζες,Levi's Perfect Housemark Nebula Γυναικείο T-shirt Γαλάζιο με Στάμπα Κωδικός: 23281654
4,,Γυναικείες Μπλούζες,Levi's Perfect Housemark Nebula Γυναικείο T-shirt Γαλάζιο με Στάμπα Κωδικός: 23281654
5,,Γυναικείες Μπλούζες,Levi's Perfect Housemark Nebula Γυναικείο T-shirt Γαλάζιο με Στάμπα Κωδικός: 23281654
5,,Γυναικείες Μπλούζες,Levi's Perfect Housemark Nebula Γυναικείο T-shirt Γαλάζιο με Στάμπα Κωδικός: 23281654
5,,Γυναικείες Μπλούζες,Levi's Perfect Housemark Nebula Γυναικείο T-shirt Γαλάζιο με Στάμπα Κωδικός: 23281654
5,,Γυναικείες Μπλούζες,Levi's Perfect Housemark Nebula Γυναικείο T-shirt Γαλάζιο με Στάμπα Κωδικός: 23281654
5,,Γυναικείες Μπλούζες,Levi's Perfect Housemark Nebula Γυναικείο T-shirt Γαλάζιο με Στάμπα Κωδικός: 23281654
5,,Γυναικείες Μπλούζες,Levi's Perfect Housemark Nebula Γυναικείο T-shirt Γαλάζιο με Στάμπα Κωδικός: 23281654
5,,Γυναικείες Μπλούζες,Levi's Perfect Housemark Nebula Γυναικείο T-shirt Γαλάζιο με Στάμπα Κωδικός: 23281654
5,,Γυναικείες Μπλούζες,Levi's Perfect Housemark Nebula Γυναικείο T-shirt Γαλάζιο με Στάμπα Κωδικός: 23281654
3,,Γυναικείες Μπλούζες,Levi's Perfect Housemark Nebula Γυναικείο T-shirt Γαλάζιο με Στάμπα Κωδικός: 23281654
3,,Γυναικείες Μπλούζες,Levi's Perfect Housemark Nebula Γυναικείο T-shirt Γαλάζιο με Στάμπα Κωδικός: 23281654
4,,Γυναικείες Μπλούζες,Levi's Perfect Housemark Nebula Γυναικείο T-shirt Γαλάζιο με Στάμπα Κωδικός: 23281654
2,,Γυναικείες Μπλούζες,Levi's Perfect Housemark Nebula Γυναικείο T-shirt Γαλάζιο με Στάμπα Κωδικός: 23281654
5,,Γυναικείες Μπλούζες,Levi's Perfect Housemark Nebula Γυναικείο T-shirt Γαλάζιο με Στάμπα Κωδικός: 23281654
4,,Γυναικείες Μπλούζες,Levi's Perfect Housemark Nebula Γυναικείο T-shirt Γαλάζιο με Στάμπα Κωδικός: 23281654
5,,Γυναικείες Μπλούζες,Tommy Hilfiger Γυναικείο T-shirt Navy Μπλε Κωδικός: 26862108
5,"Ειναι λιγο φαρδια γραμμη, οπως φαινεται και στην φωτογραφια οποτε ειναι παρα πολυ ανετο για καθε μερα",Γυναικείες Μπλούζες,Only Γυναικεία Μπλούζα Μακρυμάνικη με V Λαιμόκοψη Cloud Dancer Κωδικός: 50255572
5,,Γυναικείες Μπλούζες,Only Γυναικεία Μπλούζα Μακρυμάνικη με V Λαιμόκοψη Cloud Dancer Κωδικός: 50255572
4,,Γυναικείες Μπλούζες,Only Γυναικεία Μπλούζα Μακρυμάνικη με V Λαιμόκοψη Cloud Dancer Κωδικός: 50255572
5,"Τη βρήκα αρκετά φαρδιά. Κατά την άποψή μου, θέλει ένα νούμερο κάτω",Γυναικείες Μπλούζες,Superdry Γυναικείο Lingerie Top Μαύρο Κωδικός: 28371548
5,,Γυναικείες Μπλούζες,Superdry Γυναικείο Lingerie Top Μαύρο Κωδικός: 28371548
5,,Γυναικείες Μπλούζες,BodyTalk Καλοκαιρινή Γυναικεία Μπλούζα Αμάνικη Μαύρη Κωδικός: 33699456
5,,Γυναικείες Μπλούζες,BodyTalk Καλοκαιρινή Γυναικεία Μπλούζα Αμάνικη Μαύρη Κωδικός: 33699456
5,,Γυναικείες Μπλούζες,BodyTalk Καλοκαιρινή Γυναικεία Μπλούζα Αμάνικη Μαύρη Κωδικός: 33699456
5,Πολύ όμορφο κ άνετο. Σωστή εφαρμογή.,Γυναικείες Μπλούζες,Guess Γυναικείο T-shirt με V Λαιμόκοψη Light Pink Κωδικός: 39917923
5,,Γυναικείες Μπλούζες,Guess Γυναικείο T-shirt με V Λαιμόκοψη Light Pink Κωδικός: 39917923
4,,Γυναικείες Μπλούζες,Guess Γυναικείο T-shirt με V Λαιμόκοψη Light Pink Κωδικός: 39917923
4,,Γυναικείες Μπλούζες,Guess Γυναικείο T-shirt με V Λαιμόκοψη Light Pink Κωδικός: 39917923
5,,Γυναικείες Μπλούζες,Only Αμάνικη Γυναικεία Μπλούζα Καλοκαιρινή Μαύρη Κωδικός: 36215138
5,,Γυναικείες Μπλούζες,Only Κοντομάνικη Γυναικεία Μπλούζα Χακί Κωδικός: 27280061
5,,Γυναικείες Μπλούζες,Guess Κοντομάνικη Γυναικεία Μπλούζα Καλοκαιρινή Μπεζ Κωδικός: 33272165
5,,Γυναικείες Μπλούζες,BodyTalk 1231-900028 Γυναικείο Αθλητικό T-shirt Πορτοκαλί Κωδικός: 41588675
5,,Γυναικείες Μπλούζες,Guess Γυναικείο T-shirt Μπλε Κωδικός: 32966323
5,,Γυναικείες Μπλούζες,Superdry Γυναικείο Αθλητικό T-shirt Μαύρο Κωδικός: 31365046
5,,Γυναικείες Μπλούζες,Superdry Γυναικείο Αθλητικό T-shirt Μαύρο Κωδικός: 31365046
4,,Γυναικείες Μπλούζες,Superdry Γυναικείο Αθλητικό T-shirt Μαύρο Κωδικός: 31365046
5,,Γυναικείες Μπλούζες,Superdry Γυναικείο Αθλητικό T-shirt Μαύρο Κωδικός: 31365046
5,,Γυναικείες Μπλούζες,Guess Γυναικείο T-shirt Veraman Κωδικός: 33636997
5,,Γυναικείες Μπλούζες,Trespass Skylar Χειμερινή Γυναικεία Μπλούζα Μακρυμάνικη με Φερμουάρ Μαύρη Κωδικός: 16271703
5,,Γυναικείες Μπλούζες,Superdry Vl Boho Sparkle Γυναικείο Αθλητικό T-shirt Μπορντό Κωδικός: 31762421
5,,Γυναικείες Μπλούζες,Superdry Vl Boho Sparkle Γυναικείο Αθλητικό T-shirt Μπορντό Κωδικός: 31762421
4,,Γυναικείες Μπλούζες,Superdry Vl Boho Sparkle Γυναικείο Αθλητικό T-shirt Μπορντό Κωδικός: 31762421
5,,Γυναικείες Μπλούζες,Superdry Vl Boho Sparkle Γυναικείο Αθλητικό T-shirt Μπορντό Κωδικός: 31762421
5,,Γυναικείες Μπλούζες,Edward Jeans TWP-N-TOP-S21-006 Γυναικείο T-shirt Λευκό με Στάμπα Κωδικός: 29116148
5,,Γυναικείες Μπλούζες,Bodymove Γυναικείο Top Ροζ Κωδικός: 29059635
5,,Γυναικείες Μπλούζες,Bodymove Γυναικείο Top Ροζ Κωδικός: 29059635
5,,Γυναικείες Μπλούζες,Only Γυναικείο T-shirt Μαύρο με Στάμπα Κωδικός: 32000553
4,,Γυναικείες Μπλούζες,Superdry Vintage Γυναικείο Crop Top Μακρυμάνικο Πράσινο Κωδικός: 35137568
5,Είναι πιο πορτοκαλί από τη φωτογραφία. Κατά τα άλλα εξαιρετικό μπλουζάκι από τα κλασσικά της adidas.,Γυναικείες Μπλούζες,Adidas Adicolor Classics Trefoil Γυναικείο Αθλητικό T-shirt Semi Turbo Κωδικός: 34540562
4,,Γυναικείες Μπλούζες,Superdry Vintage Γυναικείο Crop Top Μακρυμάνικο Μπλε Κωδικός: 35137586
5,"Ειναι λιγο φαρδια γραμμη, οπως φαινεται και στην φωτογραφια οποτε ειναι παρα πολυ ανετο για καθε μερα",Γυναικείες Μπλούζες,Only Γυναικεία Μπλούζα Μακρυμάνικη με V Λαιμόκοψη Ριγέ Rose / Bonbon Κωδικός: 40191770
5,,Γυναικείες Μπλούζες,Only Γυναικεία Μπλούζα Μακρυμάνικη με V Λαιμόκοψη Ριγέ Rose / Bonbon Κωδικός: 40191770
4,,Γυναικείες Μπλούζες,Only Γυναικεία Μπλούζα Μακρυμάνικη με V Λαιμόκοψη Ριγέ Rose / Bonbon Κωδικός: 40191770
4,Πολύ φαρδιά η εφαρμογή αλλά επειδή είναι αθλητικό t-shirt δεν με πείραξε. Το ύφασμα όμως δεν είναι κατάλληλο για ζέστες καθώς έχει 40% πολυέστερ. Ωραίο χρώμα,Γυναικείες Μπλούζες,Body Action Γυναικείο T-shirt Γκρι Κωδικός: 51602400
4,,Γυναικείες Μπλούζες,BodyTalk Γυναικεία Μπλούζα Ζιβάγκο Λευκό Κωδικός: 52650482
4,,Γυναικείες Μπλούζες,BodyTalk Γυναικεία Μπλούζα Ζιβάγκο Λευκό Κωδικός: 52650482
5,Very nice T-shirt and really good fit. Quite tailored to the body. Good price for the quality as well. Would recommend it.  Company were very good too.,Γυναικείες Μπλούζες,Pepe Jeans Γυναικεία Μπλούζα Βαμβακερή Κοντομάνικη Βεραμαν Κωδικός: 51405971
5,,Γυναικείες Μπλούζες,Pepe Jeans Γυναικεία Μπλούζα Βαμβακερή Κοντομάνικη Βεραμαν Κωδικός: 51405971
5,,Γυναικείες Μπλούζες,Pepe Jeans Γυναικεία Μπλούζα Βαμβακερή Κοντομάνικη Βεραμαν Κωδικός: 51405971
5,"Πολύ καλή, ποιοτική κ οικονομική.
Εγώ φοράω large και πήρα xlarge.
Θέλει ένα νούμερο μεγαλύτερο, είναι βαμβακερή κ στο πλύσιμο θα μαζέψει λίγο. 
Πήρα 3 χρώματα. Θα πάρω κι άλλες!!",Γυναικείες Μπλούζες,Bodymove Μακρυμάνικο Γυναικείο Top Λευκό Κωδικός: 25810495
5,Είναι πολύ καλό προϊόν. Καλή σχέση ποιότητας-και τιμής.,Γυναικείες Μπλούζες,Bodymove Μακρυμάνικο Γυναικείο Top Λευκό Κωδικός: 25810495
4,,Γυναικείες Μπλούζες,Bodymove Μακρυμάνικο Γυναικείο Top Λευκό Κωδικός: 25810495
5,,Γυναικείες Μπλούζες,Bodymove Μακρυμάνικο Γυναικείο Top Λευκό Κωδικός: 25810495
5,,Γυναικείες Μπλούζες,Bodymove Μακρυμάνικο Γυναικείο Top Λευκό Κωδικός: 25810495
4,,Γυναικείες Μπλούζες,Bodymove Μακρυμάνικο Γυναικείο Top Λευκό Κωδικός: 25810495
4,,Γυναικείες Μπλούζες,Bodymove Μακρυμάνικο Γυναικείο Top Λευκό Κωδικός: 25810495
4,,Γυναικείες Μπλούζες,Bodymove Μακρυμάνικο Γυναικείο Top Λευκό Κωδικός: 25810495
5,,Γυναικείες Μπλούζες,Bodymove Μακρυμάνικο Γυναικείο Top Λευκό Κωδικός: 25810495
4,,Γυναικείες Μπλούζες,Bodymove Μακρυμάνικο Γυναικείο Top Λευκό Κωδικός: 25810495
5,,Γυναικείες Μπλούζες,Bodymove Μακρυμάνικο Γυναικείο Top Λευκό Κωδικός: 25810495
5,,Γυναικείες Μπλούζες,Bodymove Μακρυμάνικο Γυναικείο Top Λευκό Κωδικός: 25810495
4,,Γυναικείες Μπλούζες,Bodymove Μακρυμάνικο Γυναικείο Top Λευκό Κωδικός: 25810495
5,,Γυναικείες Μπλούζες,Bodymove Μακρυμάνικο Γυναικείο Top Λευκό Κωδικός: 25810495
5,,Γυναικείες Μπλούζες,Bodymove Μακρυμάνικο Γυναικείο Top Λευκό Κωδικός: 25810495
5,,Γυναικείες Μπλούζες,Bodymove Μακρυμάνικο Γυναικείο Top Λευκό Κωδικός: 25810495
5,,Γυναικείες Μπλούζες,BodyTalk Καλοκαιρινή Γυναικεία Μπλούζα Αμάνικη Ροζ Κωδικός: 33699585
5,,Γυναικείες Μπλούζες,BodyTalk Καλοκαιρινή Γυναικεία Μπλούζα Αμάνικη Ροζ Κωδικός: 33699585
5,,Γυναικείες Μπλούζες,BodyTalk Καλοκαιρινή Γυναικεία Μπλούζα Αμάνικη Ροζ Κωδικός: 33699585
5,,Γυναικείες Μπλούζες,Pepe Jeans Γυναικείο T-shirt Κόκκινο Κωδικός: 34655028
3,,Γυναικείες Μπλούζες,Under Armour Γυναικείο Αθλητικό T-shirt με V Λαιμόκοψη Μωβ Κωδικός: 39638451
5,,Γυναικείες Μπλούζες,Under Armour Γυναικείο Αθλητικό T-shirt με V Λαιμόκοψη Μωβ Κωδικός: 39638451
5,θα γίνει το αγαπημένο μου tshirt. Ελπίζω να μην στραβώσουν οι ραφές με τα πλυσίματα και να μην ξεθωριάσει το μαύρο.,Γυναικείες Μπλούζες,Levi's Γυναικείο T-shirt Ροζ με Στάμπα Κωδικός: 34660103
5,πολύ ωραιΑ,Γυναικείες Μπλούζες,Levi's Γυναικείο T-shirt Ροζ με Στάμπα Κωδικός: 34660103
5,πολύ ωραία είναι,Γυναικείες Μπλούζες,Levi's Γυναικείο T-shirt Ροζ με Στάμπα Κωδικός: 34660103
5,Είναι πολύ καλή την προτινω!,Γυναικείες Μπλούζες,Levi's Γυναικείο T-shirt Ροζ με Στάμπα Κωδικός: 34660103
5,Είναι πολύ άνετη και έχει πολύ καλή ποιότητα!! Πάρτε την,Γυναικείες Μπλούζες,Levi's Γυναικείο T-shirt Ροζ με Στάμπα Κωδικός: 34660103
4,,Γυναικείες Μπλούζες,Levi's Γυναικείο T-shirt Ροζ με Στάμπα Κωδικός: 34660103
5,,Γυναικείες Μπλούζες,Levi's Γυναικείο T-shirt Ροζ με Στάμπα Κωδικός: 34660103
5,,Γυναικείες Μπλούζες,Levi's Γυναικείο T-shirt Ροζ με Στάμπα Κωδικός: 34660103
5,,Γυναικείες Μπλούζες,Levi's Γυναικείο T-shirt Ροζ με Στάμπα Κωδικός: 34660103
5,,Γυναικείες Μπλούζες,Levi's Γυναικείο T-shirt Ροζ με Στάμπα Κωδικός: 34660103
5,,Γυναικείες Μπλούζες,Levi's Γυναικείο T-shirt Ροζ με Στάμπα Κωδικός: 34660103
5,,Γυναικείες Μπλούζες,Levi's Γυναικείο T-shirt Ροζ με Στάμπα Κωδικός: 34660103
5,,Γυναικείες Μπλούζες,Levi's Γυναικείο T-shirt Ροζ με Στάμπα Κωδικός: 34660103
5,,Γυναικείες Μπλούζες,Levi's Γυναικείο T-shirt Ροζ με Στάμπα Κωδικός: 34660103
3,,Γυναικείες Μπλούζες,Levi's Γυναικείο T-shirt Ροζ με Στάμπα Κωδικός: 34660103
3,,Γυναικείες Μπλούζες,Levi's Γυναικείο T-shirt Ροζ με Στάμπα Κωδικός: 34660103
4,,Γυναικείες Μπλούζες,Levi's Γυναικείο T-shirt Ροζ με Στάμπα Κωδικός: 34660103
2,,Γυναικείες Μπλούζες,Levi's Γυναικείο T-shirt Ροζ με Στάμπα Κωδικός: 34660103
5,,Γυναικείες Μπλούζες,Levi's Γυναικείο T-shirt Ροζ με Στάμπα Κωδικός: 34660103
4,,Γυναικείες Μπλούζες,Levi's Γυναικείο T-shirt Ροζ με Στάμπα Κωδικός: 34660103
5,,Γυναικείες Μπλούζες,Pepe Jeans Γυναικείο T-shirt με V Λαιμόκοψη Dazed Blue Κωδικός: 34243970
5,,Γυναικείες Μπλούζες,Pepe Jeans Γυναικείο T-shirt με V Λαιμόκοψη Dazed Blue Κωδικός: 34243970
5,,Γυναικείες Μπλούζες,S.Oliver Αμάνικο Γυναικείο Top Πράσινο Κωδικός: 29723723
5,,Γυναικείες Μπλούζες,S.Oliver Αμάνικο Γυναικείο Top Πράσινο Κωδικός: 29723723
5,"είναι πολύ όμορφη μπλούζα. Είναι όπως στην φωτογραφία.. φοράω το small και πήρα ένα νούμερο μικρότερο Extra small και είναι μια χαρά..
είναι λίγο μακριά..",Γυναικείες Μπλούζες,Ellesse Γυναικείο Αθλητικό T-shirt Ροζ Κωδικός: 31914206
5,,Γυναικείες Μπλούζες,Ellesse Γυναικείο Αθλητικό T-shirt Ροζ Κωδικός: 31914206
5,,Γυναικείες Μπλούζες,Guess Γυναικείο Crop Top Αμάνικο Καλοκαιρινό Μαύρο Κωδικός: 26781979
